#SampleID	complex_robust_complex	complex_robust_outgroup	complex_robust_robust	taxonomy_string_to_family_Cnidaria_Anthozoa_Actiniaria_Actiniidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Actiniaria_Aiptasiidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Actiniaria_Stichodactylidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Alcyonacea_Alcyoniidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Alcyonacea_Tubiporidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Alcyonacea_Xeniidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Corallimorpharia_Discosomatidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Helioporaceae_Helioporidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Acroporidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Agariciidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Astrocoeniidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Coscinaraeidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Dendrophylliidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Diploastreidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Euphylliidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Fungiidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Lobophylliidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Merulinidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Montastreidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Mussidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Pocilloporidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Poritidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Psammocoridae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Siderastreidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_incertae sedis	taxonomy_string_to_family_Cnidaria_Anthozoa_Zoantharia_Sphenopidae	taxonomy_string_to_family_Cnidaria_Hydrozoa_Anthoathecata_Milleporidae	taxonomy_string_to_family_Cnidaria_Hydrozoa_Anthoathecata_Stylasteridae	taxonomy_string_to_family_Cnidaria_Hydrozoa_Leptothecata_Aglaopheniidae	taxonomy_string_to_family_Cnidaria_Scyphozoa_Semaeostomeae_Ulmaridae	taxonomy_string_to_family_Ctenophora_Tentaculata_Lobata_Bolinopsidae	tissue_compartment_D	tissue_compartment_M	tissue_compartment_S	tissue_compartment_T	tissue_compartment_TS	binary_turf_contact_n	binary_turf_contact_y	ocean_area_Caribbean	ocean_area_Coral Sea	ocean_area_Eastern Indian	ocean_area_Eastern Pacific	ocean_area_Red Sea	ocean_area_South China Sea	ocean_area_Tasman Sea	ocean_area_Western Indian	temperature	depth	latitude	colony_width1	longitude
10895.E4.19.Oxy.lace.1.20150312.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	26.7	2.74	22.21732	29	39.02624
10895.E4.19.Oxy.lace.1.20150312.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	26.7	2.74	22.21732	29	39.02624
10895.E4.19.Oxy.lace.1.20150312.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	26.7	2.74	22.21732	29	39.02624
10895.E4.19.Sym.eryt.1.20150305.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	25	5.9	22.25836	75	38.95542
10895.E4.19.Sym.eryt.1.20150305.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	25	5.9	22.25836	75	38.95542
10895.E4.19.Sym.eryt.1.20150305.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	25	5.9	22.25836	75	38.95542
10895.E4.19.Sym.eryt.1.20150325.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	26.1	16.15	22.25836	20	38.95542
10895.E4.19.Sym.eryt.1.20150325.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	26.1	16.15	22.25836	20	38.95542
10895.E4.19.Sym.eryt.1.20150325.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	26.1	16.15	22.25836	20	38.95542
10895.E4.19.Sym.radi.1.20150309.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	27.2	8.53	19.74915	20	39.90357
10895.E4.19.Sym.radi.1.20150309.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	27.2	8.53	19.74915	20	39.90357
10895.E4.19.Sym.radi.1.20150309.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	27.2	8.53	19.74915	20	39.90357
10895.E4.2.Den.sp.1.20150325.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	21.1	0.3	22.307222	1	39.105556
10895.E4.2.Den.sp.1.20150325.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	21.1	0.3	22.307222	1	39.105556
10895.E4.2.Den.sp.1.20150325.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	21.1	0.3	22.307222	1	39.105556
10895.E4.2.Den.sp.2.20150325.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	21.1	0.3	22.307222	1	39.105556
10895.E4.2.Den.sp.2.20150325.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	21.1	0.3	22.307222	1	39.105556
10895.E4.2.Den.sp.2.20150325.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	21.1	0.3	22.307222	1	39.105556
10895.E4.2.Egu.fist.1.20150325.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	21.1	0.3	22.307222	3	39.105556
10895.E4.2.Egu.fist.1.20150325.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	21.1	0.3	22.307222	3	39.105556
10895.E4.2.Egu.fist.1.20150325.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	21.1	0.3	22.307222	3	39.105556
10895.E4.2.Egu.fist.2.20150325.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	21.1	0.3	22.307222	4	39.105556
10895.E4.2.Egu.fist.2.20150325.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	21.1	0.3	22.307222	4	39.105556
10895.E4.2.Egu.fist.2.20150325.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	21.1	0.3	22.307222	4	39.105556
10895.E4.2.Tub.cocc.1.20150311.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	26.1	5.49	22.25836	0.5	38.95542
10895.E4.2.Tub.cocc.1.20150311.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	26.1	5.49	22.25836	0.5	38.95542
10895.E4.2.Tub.cocc.1.20150311.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	26.1	5.49	22.25836	0.5	38.95542
10895.E4.2.Tub.cocc.1.20150312.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	26.7	2.44	22.21732	2	39.02624
10895.E4.2.Tub.cocc.1.20150312.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	26.7	2.44	22.21732	2	39.02624
10895.E4.2.Tub.cocc.1.20150312.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	26.7	2.44	22.21732	2	39.02624
10895.E4.2.Tub.cocc.2.20150312.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	26.7	3.35	22.21732	3	39.02624
10895.E4.2.Tub.cocc.2.20150312.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	26.7	3.35	22.21732	3	39.02624
10895.E4.2.Tub.cocc.2.20150312.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	26.7	3.35	22.21732	3	39.02624
10895.E4.2.Tub.cocc.2.20150312.TS	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	26.7	3.35	22.21732	3	39.02624
10895.E4.2.Tur.stel.1.20150312.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	26.7	5.18	22.21732	20	39.02624
10895.E4.2.Tur.stel.1.20150312.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	26.7	5.18	22.21732	20	39.02624
10895.E4.2.Tur.stel.1.20150312.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	26.7	5.18	22.21732	20	39.02624
10895.E4.2.Tur.stel.1.20150325.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	26.1	14.33	22.25836	10	38.95542
10895.E4.2.Tur.stel.1.20150325.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	26.1	14.33	22.25836	10	38.95542
10895.E4.2.Tur.stel.1.20150325.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	26.1	14.33	22.25836	10	38.95542
10895.E4.20.Aca.echi.1.20150309.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	27.2	7.32	19.74915	22	39.90357
10895.E4.20.Aca.echi.1.20150309.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	27.2	7.32	19.74915	22	39.90357
10895.E4.20.Aca.echi.1.20150309.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	27.2	7.32	19.74915	22	39.90357
10895.E4.20.Aca.echi.1.20150310.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	27.2	7.32	19.87444	20	40.08
10895.E4.20.Aca.echi.1.20150310.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	27.2	7.32	19.87444	20	40.08
10895.E4.20.Aca.echi.1.20150310.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	27.2	7.32	19.87444	20	40.08
10895.E4.20.Aca.echi.1.20150311.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	26.1	5.18	22.25836	20	38.95542
10895.E4.20.Aca.echi.1.20150311.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	26.1	5.18	22.25836	20	38.95542
10895.E4.20.Aca.echi.1.20150311.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	26.1	5.18	22.25836	20	38.95542
10895.E4.3.Gon.sp.1.20150309.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	27.2	9.14	19.89028	50	39.96056
10895.E4.3.Gon.sp.1.20150309.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	27.2	9.14	19.89028	50	39.96056
10895.E4.3.Gon.sp.1.20150309.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	27.2	9.14	19.89028	50	39.96056
10895.E4.3.Gon.sp.1.20150312.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	26.7	4.27	22.21732	14	39.02624
10895.E4.3.Gon.sp.1.20150312.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	26.7	4.27	22.21732	14	39.02624
10895.E4.3.Gon.sp.1.20150312.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	26.7	4.27	22.21732	14	39.02624
10895.E4.3.Por.lute.1.20150309.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	27.2	5.49	19.89028	200	39.96056
10895.E4.3.Por.lute.1.20150309.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	27.2	5.49	19.89028	200	39.96056
10895.E4.3.Por.lute.1.20150309.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	27.2	5.49	19.89028	200	39.96056
10895.E4.3.Por.lute.1.20150311.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	26.7	2.13	22.25836	32	38.95542
10895.E4.3.Por.lute.1.20150311.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	26.7	2.13	22.25836	32	38.95542
10895.E4.3.Por.lute.1.20150311.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	26.7	2.13	22.25836	32	38.95542
10895.E4.4.Pac.spec.1.20150325.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	26.1	17.07	22.25836	25	38.95542
10895.E4.4.Pac.spec.1.20150325.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	26.1	17.07	22.25836	25	38.95542
10895.E4.4.Pac.spec.1.20150325.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	26.1	17.07	22.25836	25	38.95542
10895.E4.5.Gal.fasc.1.20150309.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	27.2	7.01	19.74915	8	39.90357
10895.E4.5.Gal.fasc.1.20150309.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	27.2	7.01	19.74915	8	39.90357
10895.E4.5.Gal.fasc.1.20150309.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	27.2	7.01	19.74915	8	39.90357
10895.E4.5.Gal.fasc.1.20150311.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	26.1	7.62	22.25836	11	38.95542
10895.E4.5.Gal.fasc.1.20150311.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	26.1	7.62	22.25836	11	38.95542
10895.E4.5.Gal.fasc.1.20150311.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	26.1	7.62	22.25836	11	38.95542
10895.E4.5.Gal.fasc.1.20150312.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	26.7	2.44	22.21732	25	39.02624
10895.E4.5.Gal.fasc.1.20150312.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	26.7	2.44	22.21732	25	39.02624
10895.E4.5.Gal.fasc.1.20150312.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	26.7	2.44	22.21732	25	39.02624
10895.E4.6.Acr.cyth.1.20150309.M	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	27.2	5.49	19.89028	8	39.96056
10895.E4.6.Acr.cyth.1.20150309.S	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	27.2	5.49	19.89028	8	39.96056
10895.E4.6.Acr.cyth.1.20150309.T	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	27.2	5.49	19.89028	8	39.96056
10895.E4.6.Acr.cyth.1.20150311.M	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	26.7	1.83	22.25836	40	38.95542
10895.E4.6.Acr.cyth.1.20150311.S	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	26.7	1.83	22.25836	40	38.95542
10895.E4.6.Acr.cyth.1.20150311.T	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	26.7	1.83	22.25836	40	38.95542
10895.E4.6.Mon.tube.1.20150310.M	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	27.2	6.4	19.87444	80	40.08
10895.E4.6.Mon.tube.1.20150310.S	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	27.2	6.4	19.87444	80	40.08
10895.E4.6.Mon.tube.1.20150310.T	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	27.2	6.4	19.87444	80	40.08
10895.E4.6.Mon.tube.1.20150325.M	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	26.1	2.74	22.25836	20	38.95542
10895.E4.6.Mon.tube.1.20150325.S	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	26.1	2.74	22.25836	20	38.95542
10895.E4.6.Mon.tube.1.20150325.T	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	26.1	2.74	22.25836	20	38.95542
10895.E4.7.Pav.fron.1.20150312.M	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	26.7	3.96	22.21732	20	39.02624
10895.E4.7.Pav.fron.1.20150312.S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	26.7	3.96	22.21732	20	39.02624
10895.E4.7.Pav.fron.1.20150312.T	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	26.7	3.96	22.21732	20	39.02624
